ID;nome;profissao;idade
910;Harry;Food Technologist;40
911;Adalind;Front Desk Coordinator;38
912;Martin;Mobile Developer;36
913;Adela;Doctor;11
914;Liam;Laboratory Technician;73
915;Hazel;Executive Director;13
916;Emmanuelle;IT Support Staff;58
917;Alexander;Budget Analyst;41
918;Tyson;Systems Administrator;54
919;Angelina;Fabricator;21
920;Sadie;Call Center Representative;27
921;Anthony;Steward;43
922;Livia;Machine Operator;65
923;Martin;Laboratory Technician;72
924;Tom;HR Specialist;77
925;Ron;Production Painter;24
926;Gloria;Stockbroker;65
927;Maribel;Insurance Broker;58
928;Davina;Cook;37
929;Jack;Retail Trainee;42
930;Ellen;Staffing Consultant;58
931;Enoch;Treasurer;73
932;Cedrick;Global Logistics Supervisor;31
933;Shay;Cashier;59
934;Chad;Designer;63
935;Mark;CNC Operator;52
936;Sabrina;Pharmacist;57
937;Sofia;Business Broker;42
938;Michael;Fabricator;71
939;Daniel;Steward;31
940;Celia;Staffing Consultant;51
941;Julianna;Inspector;48
942;Rocco;Mobile Developer;33
943;Victoria;Design Engineer;46
944;Vicky;Design Engineer;15
945;Carl;Systems Administrator;49
946;Brad;Clerk;23
947;Isabel;Cook;76
948;Liam;Physician;24
949;Jacob;Global Logistics Supervisor;72
950;Vera;Project Manager;30
951;Amy;Retail Trainee;30
952;Benjamin;Paramedic;30
953;Lynn;Lecturer;20
954;Lindsay;Treasurer;51
955;Beatrice;Cook;24
956;Rae;Food Technologist;36
957;Lucy;Assistant Buyer;53
958;Chad;HR Specialist;24
959;Vera;Baker;10
960;Monica;Food Technologist;38
961;Alan;Baker;32
962;Johnny;Steward;72
963;Javier;HR Specialist;32
964;Rocco;Food Technologist;52
965;Judith;Accountant;15
966;Daria;Fabricator;19
967;Nathan;Pharmacist;52
968;Erick;Mobile Developer;53
969;Carl;Call Center Representative;14
970;Carol;Steward;55
971;Belinda;Pharmacist;78
972;Julius;Doctor;28
973;Emerald;Doctor;24
974;Candice;Staffing Consultant;32
975;Sebastian;Cash Manager;72
976;Chris;Design Engineer;63
977;Nathan;Budget Analyst;70
978;Jade;Ambulatory Nurse;17
979;Angel;Project Manager;16
980;Gwenyth;Executive Director;33
981;Drew;Steward;64
982;Johnny;Software Engineer;69
983;Jaylene;CNC Operator;77
984;Celina;Baker;48
985;Adela;Front Desk Coordinator;13
986;Florence;Dentist;51
987;Carl;IT Support Staff;29
988;Domenic;Laboratory Technician;74
989;Cassandra;Machine Operator;43
990;Destiny;Web Developer;31
991;Danny;Doctor;71
992;Jack;Machine Operator;49
993;Aiden;Production Painter;73
994;Vivian;Retail Trainee;67
995;Rufus;Health Educator;40
996;Domenic;Inspector;27
997;Makenzie;Health Educator;39
998;Noah;Fabricator;73
999;Alison;Accountant;40
1000;Hadley;Call Center Representative;75

